Order ID,Product ID,Product Name,Product Price,Quantity Ordered ,Total Value,Is Packaged Item?,Is Buffet Item?
291722527,580469,Veg Manchurian,94,1,94,No,No
291624719,580469,Veg Manchurian,94,1,94,No,No
291316713,580469,Veg Manchurian,94,1,94,No,No
290892800,580548,Schezwan Noodles - Chicken,94,1,94,No,No
291408740,581728,Poori,35,1,35,No,Yes
291356001,582118,Dal Rice,35,1,35,No,Yes
291280853,582913,Seviya Upma,25,1,25,No,Yes
291599345,584802,Cold Drinks,20,1,20,Yes,Yes
289973651,584802,Cold Drinks,20,1,20,Yes,Yes
289976408,584802,Cold Drinks,20,1,20,Yes,Yes
289944368,584802,Cold Drinks,20,1,20,Yes,Yes
290342007,584802,Cold Drinks,20,1,20,Yes,Yes
289964139,584802,Cold Drinks,20,1,20,Yes,Yes
291456029,584848,Paneer Paratha,30,1,30,No,No
291614515,584873,Hot Coffee,15,1,15,No,No
290705035,584959,Maaza,20,1,20,Yes,Yes
291756217,585545,Rumali Roti 1 Pc,7,1,7,No,Yes
290962839,585566,Boil Egg 1 Pc,10,1,10,No,Yes
289814102,585591,Regular Rice  300Gm,14,1,14,No,Yes
289785037,585591,Regular Rice  300Gm,14,1,14,No,Yes
290507350,585608,Breakfast Combo 1,28,1,28,No,Yes
290962839,585790,Packing Charge,5,1,5,No,Yes
290917511,585790,Packing Charge,5,1,5,No,Yes
290917476,585790,Packing Charge,5,1,5,No,Yes
289897814,588212,Tea,18,1,18,No,Yes
291287873,588631,Flat Bread (Paneer),75,1,75,No,No
291287873,588651,Chocolate Croissant,50,1,50,No,No
291150111,594125,Veg Combo Thali,105,1,105,No,Yes
290899708,594142,BB Veg & Cheese Sandwich,75,1,75,No,Yes
291227174,594815,Dessert,12,4,48,No,No
290398453,594871,Samosa 1 Pc,12,1,12,No,No
290717542,595276,Veg Thali,152.25,1,152.25,No,Yes
290688228,595276,Veg Thali,152.25,1,152.25,No,Yes
291517599,595276,Veg Thali,152.25,1,152.25,No,Yes
290412669,597189,Veg Fried Rice,110,1,110,No,No
290476046,599212,Mosambi Juice,36,1,36,No,Yes
290420771,600271,Dal Khichdi,100,1,100,No,No
291746900,600272,Dal Khichdi Tadka,120,1,120,No,No
291742176,600272,Dal Khichdi Tadka,120,1,120,No,No
291747566,600272,Dal Khichdi Tadka,120,1,120,No,No
291741896,600272,Dal Khichdi Tadka,120,1,120,No,No
290419377,600272,Dal Khichdi Tadka,120,1,120,No,No
291742176,600275,Paneer Biryani,170,1,170,No,No
291741896,600275,Paneer Biryani,170,1,170,No,No
291741205,600280,Chicken Tikka Biryani,210,1,210,No,No
289971967,600412,Coriander Noodles (Chicken),175,1,175,No,No
291015090,600514,Entry Slot,1,1,1,No,No
290089873,600514,Entry Slot,1,1,1,No,No
290905666,600546,Parle Aloo Bhujia,10,1,10,Yes,Yes
291418245,600707,Poha,38,1,38,No,Yes
290289568,601492,Mushroom Sandwich,41,1,41,No,No
291746900,604311,CHOLE BHATURE,100,1,100,No,No
291747566,604311,CHOLE BHATURE,100,1,100,No,No
290227253,604311,CHOLE BHATURE,100,1,100,No,No
290225370,604311,CHOLE BHATURE,100,1,100,No,No
289950384,604311,CHOLE BHATURE,100,1,100,No,No
289801556,605173,Add-on,5,1,5,No,Yes
291630808,612578,Idli Vada Sambhar,114.16,1,114.16,No,No
290544374,612578,Idli Vada Sambhar,114.16,1,114.16,No,No
290849536,612581,Onion Tomato Uttapam,135,2,270,No,No
291366251,612603,Lemon Rice,135,1,135,No,No
291738228,612653,Veg Hyderabadi Biryani Combo,436,1,436,No,No
291514895,612731,Cream Cone 30 Gm ( Cream Roll),10,2,20,No,No
289785823,612731,Cream Cone 30 Gm ( Cream Roll),10,3,30,No,No
289818335,612738,Kaju Butter Cookies 250 Gm,70,1,70,No,No
291329037,612746,Rusky Elaichi 250 Gm,40,3,120,No,No
290231504,612748,Rusky Jeera 150 Gm,25,4,100,No,No
289788283,612806,La Ferrero,139,1,139,No,No
291194020,613885,Sweet,13,1,13,No,Yes
291545689,615189,Mini Combo,45,1,45,No,No
290372250,617557,Fresh Filter Coffee,13,1,13,No,No
291476696,617651,Choco Chiku,40,1,40,No,No
289963630,617658,Mango Milkshake - (Seasonal),40,1,40,No,No
291265213,620518,Snack Combo 1,25,1,25,No,No
290026632,620626,Upma (400 Gms),44,1,44,No,No
290285873,621719,Biscuit,25,1,25,Yes,Yes
289986389,621719,Biscuit,25,1,25,Yes,Yes
291531517,621725,Chocolate,10,1,10,Yes,Yes
291381867,621725,Chocolate,10,1,10,Yes,Yes
290405037,621725,Chocolate,10,1,10,Yes,Yes
290130112,621725,Chocolate,10,1,10,Yes,Yes
290420875,621725,Chocolate,10,1,10,Yes,Yes
290900328,621726,Chocolate,20,1,20,Yes,Yes
290944256,621726,Chocolate,20,1,20,Yes,Yes
290284143,621726,Chocolate,20,1,20,Yes,Yes
290621027,621726,Chocolate,20,1,20,Yes,Yes
290405037,621735,Candy,2,1,2,Yes,Yes
291693076,623113,Sev Puri,26,1,26,No,Yes
290674856,624135,Maaza,20,1,20,Yes,Yes
291221159,624135,Maaza,20,1,20,Yes,Yes
291227146,624458,Hide & Seek,10,1,10,Yes,Yes
291698223,624458,Hide & Seek,10,1,10,Yes,Yes
291223753,624458,Hide & Seek,10,1,10,Yes,Yes
290712153,624458,Hide & Seek,10,1,10,Yes,Yes
290287488,624458,Hide & Seek,10,1,10,Yes,Yes
289841017,624458,Hide & Seek,10,1,10,Yes,Yes
290741972,624458,Hide & Seek,10,1,10,Yes,Yes
290465818,624559,Breakfast Buffet,40,1,40,No,Yes
290000041,624559,Breakfast Buffet,40,1,40,No,Yes
290823795,624561,Hi Tea Buffet,30,1,30,No,Yes
291351777,624562,Dinner Buffet,90,1,90,No,Yes
291337192,624562,Dinner Buffet,90,1,90,No,Yes
290398176,624562,Dinner Buffet,90,1,90,No,Yes
291364114,624576,Dinner Buffet,90,1,90,No,No
290412979,624576,Dinner Buffet,90,1,90,No,No
290412404,624576,Dinner Buffet,90,1,90,No,No
290412030,624576,Dinner Buffet,90,1,90,No,No
290411545,624576,Dinner Buffet,90,1,90,No,No
290411191,624576,Dinner Buffet,90,1,90,No,No
290413179,624576,Dinner Buffet,90,1,90,No,No
290412538,624576,Dinner Buffet,90,1,90,No,No
290411841,624576,Dinner Buffet,90,1,90,No,No
290396717,624576,Dinner Buffet,90,1,90,No,No
290412186,624576,Dinner Buffet,90,1,90,No,No
290411951,624576,Dinner Buffet,90,1,90,No,No
290411185,624576,Dinner Buffet,90,1,90,No,No
290412020,624576,Dinner Buffet,90,1,90,No,No
290411374,624576,Dinner Buffet,90,1,90,No,No
290411090,624576,Dinner Buffet,90,1,90,No,No
290393067,624576,Dinner Buffet,90,1,90,No,No
290159112,624578,Sick Meal Packing Charges,20,1,20,No,No
290348426,624603,Hi Tea Buffet,50,1,50,No,No
290317488,624603,Hi Tea Buffet,50,1,50,No,No
290310426,624603,Hi Tea Buffet,50,1,50,No,No
291657780,625217,Ginger Tea,14,1,14,No,Yes
290367952,625217,Ginger Tea,14,1,14,No,Yes
290494906,625217,Ginger Tea,14,1,14,No,Yes
289823337,626853,Spl Filter coffee (110ml),30,1,30,No,No
290282486,626853,Spl Filter coffee (110ml),30,2,60,No,No
289864179,626854,Spl Tea (110ml),30,3,90,No,No
290325661,626854,Spl Tea (110ml),30,1,30,No,No
290282486,626903,Cookies (03Nos),15,2,30,No,No
289681111,626903,Cookies (03Nos),15,1,15,No,No
290055065,627100,Lemon Mint Juice (300 ml),25,1,25,No,No
289788871,627157,Fruit Salad,100,1,100,No,No
290450314,631161,Chicken Sandwich,40,1,40,No,No
291684450,632062,Dahi Papdi Chat (200 gms),35,1,35,No,No
290269281,633410,Lemon Juice (200 ml),12,1,12,No,No
291391909,635363,Coke Can,40,1,40,Yes,Yes
290787657,638637,Apple Milk Shake (250Ml),40,1,40,No,Yes
289958702,638637,Apple Milk Shake (250Ml),40,1,40,No,Yes
290068815,640788,Pav Bhaji,35,1,35,No,Yes
291141473,641168,Non Veg Sandwich Combo,77.73,1,77.73,No,No
291588912,641168,Non Veg Sandwich Combo,77.73,1,77.73,No,No
289782913,641168,Non Veg Sandwich Combo,77.73,1,77.73,No,No
289690605,641168,Non Veg Sandwich Combo,77.73,1,77.73,No,No
289785085,641168,Non Veg Sandwich Combo,77.73,1,77.73,No,No
291429351,642160,Cutting Tea (110 Ml),12,1,12,No,Yes
291332691,642160,Cutting Tea (110 Ml),12,1,12,No,Yes
291215041,642160,Cutting Tea (110 Ml),12,1,12,No,Yes
290533854,642160,Cutting Tea (110 Ml),12,1,12,No,Yes
290708564,642160,Cutting Tea (110 Ml),12,1,12,No,Yes
290073675,642160,Cutting Tea (110 Ml),12,1,12,No,Yes
291441665,642180,Regular Tea (170 Ml),18,1,18,No,Yes
291457881,642180,Regular Tea (170 Ml),18,1,18,No,Yes
290836582,642180,Regular Tea (170 Ml),18,1,18,No,Yes
290533854,642180,Regular Tea (170 Ml),18,1,18,No,Yes
290814973,642180,Regular Tea (170 Ml),18,1,18,No,Yes
290933772,642180,Regular Tea (170 Ml),18,1,18,No,Yes
289962872,642180,Regular Tea (170 Ml),18,1,18,No,Yes
290783438,642246,Classic Lemonade (350ml),111,1,111,No,No
290399548,642268,Mango & Passion Fruit (600ml),153,1,153,No,No
291350286,642290,Triple Chocolate Muffin (150gm),81,1,81,No,No
290922136,642290,Triple Chocolate Muffin (150gm),81,1,81,No,No
290919441,642290,Triple Chocolate Muffin (150gm),81,1,81,No,No
290380654,642290,Triple Chocolate Muffin (150gm),81,1,81,No,No
290873288,642296,Masala Paneer Sandwich (200gm),126,1,126,No,No
291735445,642299,Brownie (90gm),78,1,78,No,No
290327617,642299,Brownie (90gm),78,1,78,No,No
289633601,643463,Watermelon Juice  - 200 ml,26,1,26,No,No
290080857,643463,Watermelon Juice  - 200 ml,26,1,26,No,No
290081594,643463,Watermelon Juice  - 200 ml,26,1,26,No,No
290251182,643482,Chole Bhature,57,1,57,No,No
291376904,644412,Diet Snacks,40,1,40,Yes,Yes
291312557,644778,Pineapple Juice,25,1,25,No,Yes
291167113,644779,Muskmelon Juice,30,1,30,No,Yes
291286992,644907,Delightful Classic Coffee Medium,184,1,184,No,No
291705190,645127,Nimbooz,20,1,20,Yes,Yes
291421837,645209,Bhel Puri,47,1,47,No,No
291253288,645423,Samosa,15,1,15,No,Yes
291248712,645423,Samosa,15,1,15,No,Yes
291454868,645595,ButterMilk (200 ML),15,1,15,No,No
291701707,645595,ButterMilk (200 ML),15,1,15,No,No
291098364,645609,Cut Fruit Plate,35,1,35,No,No
289854371,645612,Veg Sandwich,30,1,30,No,No
289891892,645617,Veg Cheese Grilled Sandwich,35,1,35,No,No
290884276,645629,Dhai Batata Puri,30,1,30,No,No
290886278,645629,Dhai Batata Puri,30,1,30,No,No
290350128,645797,Aloo Paratha With Curd,36,1,36,No,No
290489572,645826,Aloo Masala Sandwich,33,1,33,No,No
290395491,646565,Corn Cheese Sandwich,40,1,40,No,Yes
290109639,646630,Paneer Combo,77.73,1,77.73,No,No
290155134,646630,Paneer Combo,77.73,1,77.73,No,No
290145553,646630,Paneer Combo,77.73,1,77.73,No,No
291120515,646635,Chicken Combo,77.73,1,77.73,No,No
291124570,646635,Chicken Combo,77.73,1,77.73,No,No
289858228,647261,Samosa,15,1,15,No,Yes
291739828,647262,Samosa,15,1,15,No,Yes
290881746,648731,Fruit Cake Rusk  400GM,225,1,225,No,No
289920530,648761,Prm Cashew Biscuits  200GM,100,1,100,No,No
290821575,648793,Potato Chips  200GM,100,1,100,No,No
290821575,648796,Masala Mota Potato Chips  200GM,90,1,90,No,No
290837747,648805,Chicken Puff,65,1,65,No,No
290831227,648851,Peri Peri French Fries,225,1,225,No,No
291279766,648851,Peri Peri French Fries,225,1,225,No,No
291283254,648858,Penne Alfredo Pasta,280,1,280,No,No
291099152,649247,Paneer Puff (110 gm),25,1,25,No,No
291300095,649253,Aloo Tikki Burger (140 gm),40,1,40,No,No
291670911,650064,Sweet Popcorn,20,1,20,Yes,Yes
291316839,650533,Tea,12,1,12,No,Yes
290733087,651543,Boiled Egg -2 nos,20,1,20,No,No
290196252,651553,Veg Sandwich,40,1,40,No,No
290852860,653198,Tea (150 ml),15,3,45,No,No
289961286,653829,Boiled Egg (1 No'S),12,1,12,No,Yes
289851503,653829,Boiled Egg (1 No'S),12,1,12,No,Yes
289879616,655695,Filter Coffee (120ml),10,1,10,Yes,Yes
291735159,656494,Veg Dinner,100,1,100,No,No
291731118,656494,Veg Dinner,100,1,100,No,No
291362005,656494,Veg Dinner,100,1,100,No,No
290892331,656494,Veg Dinner,100,1,100,No,No
290877381,656494,Veg Dinner,100,1,100,No,No
290516396,657450,Watermelon (250Ml),35,1,35,No,Yes
290286238,657453,Pineapple (250Ml),35,1,35,No,Yes
291672892,657459,Beetroot (250Ml),35,1,35,No,Yes
291220417,657721,Fruit Bowl Cut Fruits,40,1,40,No,No
289974456,657721,Fruit Bowl Cut Fruits,40,1,40,No,No
289818967,657916,Masala Sandwich,17,1,17,No,No
291700177,658443,Bourbon Fab,10,1,10,Yes,Yes
290161878,658548,Choix Non-Veg,130,1,130,No,Yes
289742855,658548,Choix Non-Veg,130,1,130,No,Yes
290057496,658827,Mushroom Sandwich,33,1,33,No,No
290003280,659017,Paneer Veggie Grill Sandwich,35,1,35,No,No
289733489,659037,Plain Butter milk,12,1,12,No,No
289642648,659037,Plain Butter milk,12,1,12,No,No
290003280,659055,Cup noodles,35,1,35,No,No
290699488,660064,Boiled Egg(2Pcs),20,1,20,No,Yes
291688265,660064,Boiled Egg(2Pcs),20,1,20,No,Yes
290495835,660064,Boiled Egg(2Pcs),20,1,20,No,Yes
291310051,660066,Bread  Omelette,40,1,40,No,Yes
290242802,660066,Bread  Omelette,40,1,40,No,Yes
290372078,660066,Bread  Omelette,40,1,40,No,Yes
290460310,661117,Aloo Piyaz Paratha,40,1,40,No,No
290083757,661136,Paneer Tikka Biryani,75,1,75,No,No
291023514,661212,Mysore masala dosa,40,1,40,No,No
290917089,662756,Night Snacks,60,1,60,No,Yes
290433995,662756,Night Snacks,60,1,60,No,Yes
290470321,663274,Tropicana,20,1,20,Yes,Yes
290829058,663535,Boiled Egg,13,1,13,No,No
291695577,664488,Corn Pan Fried Noodles,50,1,50,No,Yes
290679578,665378,Samosa,15,2,30,No,No
290842802,665378,Samosa,15,2,30,No,No
290842802,665419,Veg Sandwich,35,2,70,No,No
289685497,665564,Veg Chowmin,60,1,60,No,No
289685497,665571,Chilli Patato,75,1,75,No,No
290961694,666527,Plain Dosa,32,1,32,No,No
290958914,666527,Plain Dosa,32,1,32,No,No
290024619,666527,Plain Dosa,32,1,32,No,No
290965849,666534,Masala Dosa,39,1,39,Yes,Yes
290008496,666534,Masala Dosa,39,1,39,Yes,Yes
290867043,668032,Boiled Egg (2),25,1,25,No,Yes
290774397,668122,Cold Coffee,37,1,37,No,Yes
291263685,669135,Milk cake 1Pcs,30,1,30,No,Yes
290002245,669229,Eg Noodles,40,1,40,No,No
291585770,670543,kadai Chicken With Rice and paratha,80,1,80,No,No
291515705,670833,Chicken Biryani,125,1,125,No,Yes
291163864,670833,Chicken Biryani,125,1,125,No,Yes
290604309,670833,Chicken Biryani,125,1,125,No,Yes
290158379,670833,Chicken Biryani,125,1,125,No,Yes
289835674,670833,Chicken Biryani,125,1,125,No,Yes
291502019,670833,Chicken Biryani,125,1,125,No,Yes
290631918,670833,Chicken Biryani,125,1,125,No,Yes
290546779,670833,Chicken Biryani,125,1,125,No,Yes
289724976,670833,Chicken Biryani,125,1,125,No,Yes
291743722,670848,Onion Masala Dosa,50,1,50,No,Yes
291622656,670848,Onion Masala Dosa,50,1,50,No,Yes
289903392,670848,Onion Masala Dosa,50,1,50,No,Yes
291448970,670860,Ragi Idly,42,1,42,No,Yes
290707044,670892,Choice of Fried Rice (Non Veg),101,1,101,No,Yes
290246486,670892,Choice of Fried Rice (Non Veg),101,1,101,No,Yes
290298009,671750,Veg Manchow Soup,45,1,45,No,No
290114490,671764,Paneer Manchurian,85,1,85,No,No
291237651,671810,Veg Burnt Garlic Noodles,79,1,79,No,No
291218655,671810,Veg Burnt Garlic Noodles,79,1,79,No,No
291119141,671892,MINI Meal(thali),47,1,47,No,Yes
290595224,671892,MINI Meal(thali),47,1,47,No,Yes
290611670,671892,MINI Meal(thali),47,1,47,No,Yes
290213002,671892,MINI Meal(thali),47,1,47,No,Yes
290204184,671892,MINI Meal(thali),47,1,47,No,Yes
290116420,671892,MINI Meal(thali),47,1,47,No,Yes
290201137,671892,MINI Meal(thali),47,1,47,No,Yes
290199467,671892,MINI Meal(thali),47,1,47,No,Yes
290146139,671892,MINI Meal(thali),47,1,47,No,Yes
290213880,671892,MINI Meal(thali),47,1,47,No,Yes
290117111,671892,MINI Meal(thali),47,1,47,No,Yes
289745902,671892,MINI Meal(thali),47,1,47,No,Yes
291136829,671892,MINI Meal(thali),47,1,47,No,Yes
290651618,671892,MINI Meal(thali),47,1,47,No,Yes
290117426,671892,MINI Meal(thali),47,1,47,No,Yes
290521151,673630,Misal Pav,45,1,45,No,No
289796992,673699,Musk melon Juice,30,1,30,No,Yes
291180904,673864,Tandoori Roti,17,1,17,No,Yes
291178120,673864,Tandoori Roti,17,1,17,No,Yes
290147257,673864,Tandoori Roti,17,1,17,No,Yes
290675803,673864,Tandoori Roti,17,1,17,No,Yes
290333763,673884,Chicken Kathi Roll (01pcs),80,1,80,No,Yes
290107465,673884,Chicken Kathi Roll (01pcs),80,1,80,No,Yes
290109329,673884,Chicken Kathi Roll (01pcs),80,1,80,No,Yes
291232383,673969,Frappe Latte,94.5,1,94.5,No,Yes
289829189,674055,Fruit bowl,45,1,45,No,Yes
290307044,675513,Mini Chilli Chipotle Chicken Burrito,171,1,171,No,Yes
290401637,675534,Fajita Veg Burrito,194,1,194,No,Yes
289685374,675535,Peri Peri Potato Burrito,194,1,194,No,Yes
291073904,675547,Mexican Paneer Bowl,232,1,232,No,Yes
290239217,675547,Mexican Paneer Bowl,232,1,232,No,Yes
290195743,675585,Crispy Peri Peri Chicken Burrito,232,1,232,No,Yes
290513699,675973,Banana Milkshake (250 ml),35,1,35,No,Yes
291480974,675979,Mango Milkshake (250 ml),46,1,46,No,Yes
291189822,675979,Mango Milkshake (250 ml),46,1,46,No,Yes
290768994,675979,Mango Milkshake (250 ml),46,1,46,No,Yes
290628030,675979,Mango Milkshake (250 ml),46,1,46,No,Yes
290205833,675979,Mango Milkshake (250 ml),46,1,46,No,Yes
289830554,675979,Mango Milkshake (250 ml),46,1,46,No,Yes
290257622,675979,Mango Milkshake (250 ml),46,1,46,No,Yes
291607472,675989,Sweet Lassi (250 ml),45,1,45,No,Yes
290755946,675989,Sweet Lassi (250 ml),45,1,45,No,Yes
290663749,676438,Vicks Cough Drops,1,1,1,Yes,Yes
291737027,676598,Bingo Chilli Sprinkled,15,1,15,Yes,Yes
290633629,676684,Haldirams Aloo Bhujia (220g),49,1,49,Yes,Yes
291624260,676870,Coca-Cola 250ml,20,1,20,Yes,Yes
290749727,676870,Coca-Cola 250ml,20,1,20,Yes,Yes
290264446,676870,Coca-Cola 250ml,20,1,20,Yes,Yes
291196961,676947,Epigamia Greek Yogurt 90Gg Vanilla Bean,55,1,55,Yes,Yes
291406664,677099,Masala Dosa,45,1,45,No,Yes
291108694,677099,Masala Dosa,45,1,45,No,Yes
290629781,677099,Masala Dosa,45,1,45,No,Yes
290591064,677099,Masala Dosa,45,1,45,No,Yes
291736462,677099,Masala Dosa,45,1,45,No,Yes
290993162,677099,Masala Dosa,45,1,45,No,Yes
290396837,677099,Masala Dosa,45,1,45,No,Yes
290049010,677099,Masala Dosa,45,1,45,No,Yes
289753177,677099,Masala Dosa,45,1,45,No,Yes
289767263,677099,Masala Dosa,45,1,45,No,Yes
290019553,677099,Masala Dosa,45,1,45,No,Yes
289801098,677099,Masala Dosa,45,1,45,No,Yes
289798766,677099,Masala Dosa,45,1,45,No,Yes
290415786,677099,Masala Dosa,45,1,45,No,Yes
290248457,677099,Masala Dosa,45,1,45,No,Yes
291598149,677143,Desi Chai,15,1,15,No,Yes
291231273,677235,Osmania Biscuit,6,1,6,No,Yes
291694010,677235,Osmania Biscuit,6,1,6,No,Yes
290831357,677235,Osmania Biscuit,6,1,6,No,Yes
290826997,677235,Osmania Biscuit,6,1,6,No,Yes
290809476,677235,Osmania Biscuit,6,1,6,No,Yes
290534828,677235,Osmania Biscuit,6,1,6,No,Yes
290302239,677235,Osmania Biscuit,6,1,6,No,Yes
290353691,677235,Osmania Biscuit,6,1,6,No,Yes
290338057,677235,Osmania Biscuit,6,1,6,No,Yes
289667345,677235,Osmania Biscuit,6,1,6,No,Yes
290834395,677235,Osmania Biscuit,6,1,6,No,Yes
290833650,677235,Osmania Biscuit,6,1,6,No,Yes
290769866,677235,Osmania Biscuit,6,1,6,No,Yes
290372244,677235,Osmania Biscuit,6,1,6,No,Yes
290826997,677236,Half Moon Biscuit,6,1,6,No,Yes
290846852,677236,Half Moon Biscuit,6,1,6,No,Yes
289942988,677236,Half Moon Biscuit,6,1,6,No,Yes
291349332,677292,Bread Peanut Butter,40,1,40,No,Yes
290882879,677306,Bread Omelette,45,1,45,No,Yes
290458032,677306,Bread Omelette,45,1,45,No,Yes
291347979,677306,Bread Omelette,45,1,45,No,Yes
291286961,677306,Bread Omelette,45,1,45,No,Yes
291216797,678259,Carrot and Beetroot Juice,40,1,40,No,Yes
290628030,678259,Carrot and Beetroot Juice,40,1,40,No,Yes
290634891,678259,Carrot and Beetroot Juice,40,1,40,No,Yes
291279181,678259,Carrot and Beetroot Juice,40,1,40,No,Yes
290216803,678405,Masala Dosa,60,1,60,No,No
290825699,678407,Paneer Dosa,70,1,70,No,No
290229181,678407,Paneer Dosa,70,1,70,No,No
291525419,678414,Paneer Paratha With Curd,35,1,35,No,No
290854280,678442,Half  Fry With 2 Pav (2 Eggs),33,1,33,No,No
291336860,678874,Britannia Bourbon Biscuits 120G,25,1,25,Yes,Yes
290730348,678994,Lays Chile Limon Potato Chips 52G,20,1,20,Yes,Yes
291639877,679143,Ritebite Max Protein Bar 67G Choco Slim,125,1,125,Yes,Yes
290512461,680289,Idly (2 Pcs),17,1,17,No,Yes
290422932,680463,Dil Pasand,30,1,30,No,Yes
290302239,680463,Dil Pasand,30,1,30,No,Yes
290422932,680464,Dil Khush,30,1,30,No,Yes
290302239,680464,Dil Khush,30,1,30,No,Yes
291201780,680972,Watermelon Juice,30,1,30,No,No
291702390,681130,Grilled Veg Sandwich,37,1,37,No,No
290060461,681211,Fruit Salad,42,1,42,No,No
291012794,681382,Kanda Poha (150 Gms),25,1,25,No,Yes
290533382,681392,Water Melon Juice (250 ml),36,1,36,No,Yes
289676210,681392,Water Melon Juice (250 ml),36,1,36,No,Yes
291702185,681393,Papaya Juice (250 ml),36,1,36,No,Yes
291203293,681405,Mango Milkshake (250 ml),46,1,46,No,Yes
291581163,681405,Mango Milkshake (250 ml),46,1,46,No,Yes
289752743,681405,Mango Milkshake (250 ml),46,1,46,No,Yes
290203527,681405,Mango Milkshake (250 ml),46,1,46,No,Yes
291267676,681409,Papaya (250 gm),35,1,35,No,Yes
290698592,681409,Papaya (250 gm),35,1,35,No,Yes
289788512,681409,Papaya (250 gm),35,1,35,No,Yes
291193346,681411,Musk Melon (250 gm),35,1,35,No,Yes
291433468,681445,Ghee Masala Dosa,45,1,45,No,No
290024619,681445,Ghee Masala Dosa,45,1,45,No,No
290107899,682111,Veg Curry (200gms),40,1,40,No,Yes
289829814,682187,Extra Guacamole,61,1,61,No,Yes
290746150,683614,Lemon Juice,12,1,12,No,No
290533760,684094,Cafe Mocha,78.75,1,78.75,No,Yes
290700929,685362,Roti,30,1,30,No,No
291757734,685701,Tandoori Chicken B Masala,90,1,90,No,Yes
291757188,685701,Tandoori Chicken B Masala,90,1,90,No,Yes
290724273,687460,Thali,70,2,140,No,No
290556702,687460,Thali,70,1,70,No,No
290247824,687460,Thali,70,1,70,No,No
289744378,687460,Thali,70,1,70,No,No
290877928,688287,Frooti,10,1,10,Yes,Yes
291140051,688307,Black Pepsi,60,1,60,Yes,Yes
290247183,688392,Extra Chicken Teriyaki,73,1,73,No,No
291337626,688724,Badshahi Kulfi,25,1,25,Yes,Yes
290812981,689337,Cafe Mocha,78.75,1,78.75,No,Yes
289627668,689581,Upma (200gm),35,1,35,No,Yes
290503853,689583,Puneri Misal Pav,55,1,55,No,Yes
291694906,689654,Regular Tea  (100 ml),10,1,10,No,Yes
290312185,689654,Regular Tea  (100 ml),10,1,10,No,Yes
290071659,689654,Regular Tea  (100 ml),10,1,10,No,Yes
290871268,689696,Dakshini Set Dosa,45,1,45,No,No
290871283,689708,Cheese Uttapam,50,1,50,No,No
290512795,689735,Mysore masala dosa,50,1,50,No,No
289926964,690617,Jam bun,20,1,20,No,Yes
290250007,690712,Gooday Biscuit Britannia,10,1,10,Yes,Yes
290446079,690866,Onion Masala Dosa,50,1,50,No,Yes
289619569,690881,Poha,40,1,40,No,Yes
291262787,691900,Samosa Chat,46,1,46,No,Yes
289807283,691906,Bhel Puri,46,1,46,No,Yes
289913124,692044,Jabsons Tandoori Peanuts (140g),80,1,80,Yes,Yes
289968568,692047,Jabsons Roasted Peanuts Classic Salted (160g),70,1,70,Yes,Yes
289852224,692070,Fresh Lemon Tea,15,1,15,No,Yes
290374455,692128,Pomegranate Juice,40,1,40,No,Yes
290327257,692128,Pomegranate Juice,40,1,40,No,Yes
289908329,692146,Veg Cheese Grill,45,1,45,No,Yes
290327257,692154,Boiled Egg 2 Nos,25,1,25,No,Yes
290342818,692158,Bread Omelette,40,1,40,No,Yes
289926486,692607,Haldiram Chips,10,1,10,Yes,Yes
291446964,693316,Vada (2nos),32,1,32,No,Yes
290477891,693321,Kara Bath,29,1,29,No,Yes
290039482,693321,Kara Bath,29,1,29,No,Yes
291291746,693339,Filter Coffee(120ml),10,1,10,No,Yes
291659989,693339,Filter Coffee(120ml),10,1,10,No,Yes
291229718,693339,Filter Coffee(120ml),10,1,10,No,Yes
290744376,693339,Filter Coffee(120ml),10,1,10,No,Yes
290734922,693339,Filter Coffee(120ml),10,1,10,No,Yes
290456560,693339,Filter Coffee(120ml),10,1,10,No,Yes
290023281,693339,Filter Coffee(120ml),10,1,10,No,Yes
290748287,693339,Filter Coffee(120ml),10,1,10,No,Yes
290065391,693339,Filter Coffee(120ml),10,1,10,No,Yes
289889444,693339,Filter Coffee(120ml),10,1,10,No,Yes
291659989,693341,Tea(120ml),10,1,10,No,Yes
291229718,693341,Tea(120ml),10,1,10,No,Yes
290531237,693341,Tea(120ml),10,1,10,No,Yes
290734922,693341,Tea(120ml),10,1,10,No,Yes
290456560,693341,Tea(120ml),10,1,10,No,Yes
289869524,693341,Tea(120ml),10,1,10,No,Yes
290291159,693341,Tea(120ml),10,1,10,No,Yes
290258069,693341,Tea(120ml),10,1,10,No,Yes
289942736,693341,Tea(120ml),10,1,10,No,Yes
289678905,693341,Tea(120ml),10,1,10,No,Yes
289601744,693341,Tea(120ml),10,1,10,No,Yes
291230668,693341,Tea(120ml),10,1,10,No,Yes
289926964,693341,Tea(120ml),10,1,10,No,Yes
291471241,693347,Veg Samosa (100 gm),18,1,18,No,Yes
290860428,693924,Coffee,20,1,20,No,Yes
290935372,694869,Fruit chat          (200 Gram),40,1,40,No,No
289760705,694939,Lemon Corn Chat,35,1,35,No,No
291697747,695233,Plain Dosa,30,1,30,No,Yes
290656171,695333,Veg Lunch,100,1,100,No,Yes
290713050,695337,Non Veg Lunch,120,1,120,No,Yes
290673173,695337,Non Veg Lunch,120,1,120,No,Yes
